timeInSecondsSinceEpoch;source;destination;databytes
1717607611.557677;192.168.1.1.8888;172.23.69.13.59034;a9f1e70e6a58
1717607611.557695;192.168.1.1.8888;172.23.69.13.59034;7b4861aa2f5b
1717607611.558526;192.168.1.1.8888;172.23.69.13.59034;a830b8f431e0
1717607611.589604;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607611.589774;192.168.1.1.8888;172.23.69.13.59034;8d3259efdfe1
1717607611.590140;192.168.1.1.8888;172.23.69.13.59034;347e2ab5dedb
1717607611.590565;192.168.1.1.8888;172.23.69.13.59034;ff4380cf88d8
1717607611.590585;192.168.1.1.8888;172.23.69.13.59034;e59d58a9b9ee
1717607611.590590;192.168.1.1.8888;172.23.69.13.59034;cdec29a91875
1717607611.590750;192.168.1.1.8888;172.23.69.13.59034;28656a3f766d
1717607611.591139;192.168.1.1.8888;172.23.69.13.59034;e594d804441a
1717607611.591415;192.168.1.1.8888;172.23.69.13.59034;08e7afcd7232
1717607611.591605;192.168.1.1.8888;172.23.69.13.59034;d4b32b0f39b3
1717607611.592098;192.168.1.1.8888;172.23.69.13.59034;ff3902798d03
1717607611.592117;192.168.1.1.8888;172.23.69.13.59034;9faacf17dc86
1717607611.621704;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607611.621758;192.168.1.1.8888;172.23.69.13.59034;79a59718c902
1717607611.621855;192.168.1.1.8888;172.23.69.13.59034;96bc251d036a
1717607611.621999;192.168.1.1.8888;172.23.69.13.59034;f172d25a4072
1717607611.622208;192.168.1.1.8888;172.23.69.13.59034;bc900904d99a
1717607611.622765;192.168.1.1.8888;172.23.69.13.59034;a749831cf246
1717607611.622877;192.168.1.1.8888;172.23.69.13.59034;33ae37942f38
1717607611.623143;192.168.1.1.8888;172.23.69.13.59034;f175f6490cb1
1717607611.623152;192.168.1.1.8888;172.23.69.13.59034;68622df1af57
1717607611.623239;192.168.1.1.8888;172.23.69.13.59034;0a0e8f9823e4
1717607611.623496;192.168.1.1.8888;172.23.69.13.59034;888c721b586c
1717607611.623874;192.168.1.1.8888;172.23.69.13.59034;a27bfa9c7383
1717607611.624684;192.168.1.1.8888;172.23.69.13.59034;8d464414baf7
1717607611.624705;192.168.1.1.8888;172.23.69.13.59034;53b50314ab11
1717607611.659066;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607611.659129;192.168.1.1.8888;172.23.69.13.59034;2d10916837cc
1717607611.659138;192.168.1.1.8888;172.23.69.13.59034;40bbd3b0fea9
1717607611.688529;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607611.692040;192.168.1.1.8888;172.23.69.13.59034;1edba1cc46c3
1717607611.692433;192.168.1.1.8888;172.23.69.13.59034;da351e064f69
1717607611.692458;192.168.1.1.8888;172.23.69.13.59034;9667dc616184
1717607611.692465;192.168.1.1.8888;172.23.69.13.59034;2e68d75aa9b8
1717607611.725145;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607611.725344;192.168.1.1.8888;172.23.69.13.59034;7cbcd8a98040
1717607611.725578;192.168.1.1.8888;172.23.69.13.59034;7676a432bd2c
1717607611.755119;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607611.755163;192.168.1.1.8888;172.23.69.13.59034;8caf0d7f9e0c
1717607611.755193;192.168.1.1.8888;172.23.69.13.59034;5d9172fe5c6f
1717607611.755311;192.168.1.1.8888;172.23.69.13.59034;1c587b56a6bf
1717607611.755455;192.168.1.1.8888;172.23.69.13.59034;8d1b8950fa21
1717607611.755547;192.168.1.1.8888;172.23.69.13.59034;8f5b4f929b4f
1717607611.755689;192.168.1.1.8888;172.23.69.13.59034;0c1f4e8f0825
1717607611.756313;192.168.1.1.8888;172.23.69.13.59034;58e8a26ba016
1717607611.756336;192.168.1.1.8888;172.23.69.13.59034;e79fbe09a08b
1717607611.756545;192.168.1.1.8888;172.23.69.13.59034;d396397bd4c3
1717607611.756829;192.168.1.1.8888;172.23.69.13.59034;c2fa505dd9b8
1717607611.757019;192.168.1.1.8888;172.23.69.13.59034;226bc40ec332
1717607611.757044;192.168.1.1.8888;172.23.69.13.59034;89a331a2d3d6
1717607611.757332;192.168.1.1.8888;172.23.69.13.59034;4e41c17eb472
1717607611.757508;192.168.1.1.8888;172.23.69.13.59034;250113d6bafe
1717607611.757666;192.168.1.1.8888;172.23.69.13.59034;99de8a6683a2
1717607611.757677;192.168.1.1.8888;172.23.69.13.59034;74fe5c70229b
1717607611.757793;192.168.1.1.8888;172.23.69.13.59034;b32494b10453
1717607611.757888;192.168.1.1.8888;172.23.69.13.59034;aea95388b12f
1717607611.757980;192.168.1.1.8888;172.23.69.13.59034;4cb670a34088
1717607611.789577;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607611.790036;192.168.1.1.8888;172.23.69.13.59034;46a688441ac1
1717607611.790054;192.168.1.1.8888;172.23.69.13.59034;c39b3ef0c1db
1717607611.790202;192.168.1.1.8888;172.23.69.13.59034;d7022205ecdd
1717607611.790361;192.168.1.1.8888;172.23.69.13.59034;c8d4143ecd32
1717607611.790640;192.168.1.1.8888;172.23.69.13.59034;56a382f5e27f
1717607611.790786;192.168.1.1.8888;172.23.69.13.59034;471e02538ce4
1717607611.790966;192.168.1.1.8888;172.23.69.13.59034;8ea171e4a47b
1717607611.791209;192.168.1.1.8888;172.23.69.13.59034;cb5bfe6fd61e
1717607611.791228;192.168.1.1.8888;172.23.69.13.59034;9a6e3ba2e66c
1717607611.791491;192.168.1.1.8888;172.23.69.13.59034;38de94b09a4b
1717607611.823348;192.168.1.1.8888;172.23.69.13.59034;000000012764
1717607611.823390;192.168.1.1.8888;172.23.69.13.59034;7a0e61cdb6ac
1717607611.825757;192.168.1.1.8888;172.23.69.13.59034;fb1ea967ee03
1717607611.825806;192.168.1.1.8888;172.23.69.13.59034;f6fe8e70de76
1717607611.825817;192.168.1.1.8888;172.23.69.13.59034;6ac345b8cafa
1717607611.826415;192.168.1.1.8888;172.23.69.13.59034;793595aa0c67
1717607611.831443;192.168.1.1.8888;172.23.69.13.59034;bdae200cf30a
1717607611.831519;192.168.1.1.8888;172.23.69.13.59034;b816c1218a1a
1717607611.855158;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607611.855196;192.168.1.1.8888;172.23.69.13.59034;ccdfa1134de9
1717607611.855277;192.168.1.1.8888;172.23.69.13.59034;317fb5aa065e
1717607611.855810;192.168.1.1.8888;172.23.69.13.59034;b54696d19022
1717607611.855829;192.168.1.1.8888;172.23.69.13.59034;74883fea2607
1717607611.855891;192.168.1.1.8888;172.23.69.13.59034;aa6a9344b0f0
1717607611.855978;192.168.1.1.8888;172.23.69.13.59034;f8b4c30612e6
1717607611.856105;192.168.1.1.8888;172.23.69.13.59034;9eb41fb260f7
1717607611.856216;192.168.1.1.8888;172.23.69.13.59034;8a7d062385f4
1717607611.856365;192.168.1.1.8888;172.23.69.13.59034;a180930d90c7
1717607611.856485;192.168.1.1.8888;172.23.69.13.59034;10d79a32da5d
1717607611.856589;192.168.1.1.8888;172.23.69.13.59034;4a95e5203d85
1717607611.856710;192.168.1.1.8888;172.23.69.13.59034;55ad43693012
1717607611.856835;192.168.1.1.8888;172.23.69.13.59034;01913b7a5406
1717607611.856956;192.168.1.1.8888;172.23.69.13.59034;6039ef1680af
1717607611.857080;192.168.1.1.8888;172.23.69.13.59034;416038a87aa4
1717607611.857204;192.168.1.1.8888;172.23.69.13.59034;6c0414a50e1b
1717607611.857326;192.168.1.1.8888;172.23.69.13.59034;ba8ebcf63615
1717607611.857630;192.168.1.1.8888;172.23.69.13.59034;fcf3f38b04eb
1717607611.857723;192.168.1.1.8888;172.23.69.13.59034;c4c70c802c23
1717607611.857965;192.168.1.1.8888;172.23.69.13.59034;3d24807070a4
1717607611.858251;192.168.1.1.8888;172.23.69.13.59034;cee5e2fa357c
1717607611.888621;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607611.888720;192.168.1.1.8888;172.23.69.13.59034;6252cb6d2b4d
1717607611.888856;192.168.1.1.8888;172.23.69.13.59034;ab788ed9c58b
1717607611.889123;192.168.1.1.8888;172.23.69.13.59034;4252d0068d31
1717607611.889140;192.168.1.1.8888;172.23.69.13.59034;3af54bdce520
1717607611.889405;192.168.1.1.8888;172.23.69.13.59034;d7e0d7a937f7
1717607611.889590;192.168.1.1.8888;172.23.69.13.59034;9825b26abb29
1717607611.889836;192.168.1.1.8888;172.23.69.13.59034;4da769ae32bf
1717607611.889849;192.168.1.1.8888;172.23.69.13.59034;cb0c12f6af29
1717607611.890061;192.168.1.1.8888;172.23.69.13.59034;8cd618db1204
1717607611.890341;192.168.1.1.8888;172.23.69.13.59034;f7495087ed5b
1717607611.890631;192.168.1.1.8888;172.23.69.13.59034;6e307646c203
1717607611.890898;192.168.1.1.8888;172.23.69.13.59034;8d821b965206
1717607611.891079;192.168.1.1.8888;172.23.69.13.59034;583fac39c68d
1717607611.891092;192.168.1.1.8888;172.23.69.13.59034;c1c950695955
1717607611.891214;192.168.1.1.8888;172.23.69.13.59034;4c9084b35cb7
1717607611.891378;192.168.1.1.8888;172.23.69.13.59034;2fe93d131a0a
1717607611.923538;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607611.923788;192.168.1.1.8888;172.23.69.13.59034;e92033985eb5
1717607611.923807;192.168.1.1.8888;172.23.69.13.59034;8873d9157c31
1717607611.924068;192.168.1.1.8888;172.23.69.13.59034;a42f62a7526d
1717607611.925746;192.168.1.1.8888;172.23.69.13.59034;6db9098b41a1
1717607611.925793;192.168.1.1.8888;172.23.69.13.59034;e508a68851ad
1717607611.962862;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607611.962950;192.168.1.1.8888;172.23.69.13.59034;233a6c5b05b1
1717607611.962979;192.168.1.1.8888;172.23.69.13.59034;43af52c88831
1717607611.988727;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607611.988768;192.168.1.1.8888;172.23.69.13.59034;0eac89fcc5df
1717607611.989685;192.168.1.1.8888;172.23.69.13.59034;685f743ecbdf
1717607611.989914;192.168.1.1.8888;172.23.69.13.59034;037fbc42fcbb
1717607611.989924;192.168.1.1.8888;172.23.69.13.59034;12dbd85e6b3a
1717607611.989928;192.168.1.1.8888;172.23.69.13.59034;1f7a7cf67df0
1717607611.990168;192.168.1.1.8888;172.23.69.13.59034;665fa371a636
1717607611.990399;192.168.1.1.8888;172.23.69.13.59034;1cd2b586aad8
1717607611.990685;192.168.1.1.8888;172.23.69.13.59034;ca356e347b1a
1717607611.990764;192.168.1.1.8888;172.23.69.13.59034;bf4da27c3690
1717607611.990844;192.168.1.1.8888;172.23.69.13.59034;2b1d6e7660ab
1717607611.990965;192.168.1.1.8888;172.23.69.13.59034;86667f30762c
1717607611.991101;192.168.1.1.8888;172.23.69.13.59034;42c783b02ebc
1717607611.991211;192.168.1.1.8888;172.23.69.13.59034;2db3bf83b397
1717607611.991289;192.168.1.1.8888;172.23.69.13.59034;3913b2e1814e
1717607612.022480;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607612.022579;192.168.1.1.8888;172.23.69.13.59034;b935a31021dd
1717607612.022808;192.168.1.1.8888;172.23.69.13.59034;7ed8da9f4c25
1717607612.023187;192.168.1.1.8888;172.23.69.13.59034;abd5f954963d
1717607612.023216;192.168.1.1.8888;172.23.69.13.59034;ea00b852288d
1717607612.023222;192.168.1.1.8888;172.23.69.13.59034;09ab0521dc67
1717607612.023320;192.168.1.1.8888;172.23.69.13.59034;36ae894d91d9
1717607612.023552;192.168.1.1.8888;172.23.69.13.59034;33668f02ddca
1717607612.024319;192.168.1.1.8888;172.23.69.13.59034;f3b1ce0ca3b4
1717607612.024413;192.168.1.1.8888;172.23.69.13.59034;8a96a4d4ae5e
1717607612.024603;192.168.1.1.8888;172.23.69.13.59034;a5312d77439e
1717607612.024659;192.168.1.1.8888;172.23.69.13.59034;0d034f1fac90
1717607612.024736;192.168.1.1.8888;172.23.69.13.59034;83644ebcec47
1717607612.058152;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607612.058194;192.168.1.1.8888;172.23.69.13.59034;2600a9543869
1717607612.058226;192.168.1.1.8888;172.23.69.13.59034;92c237e56914
1717607612.088390;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607612.088426;192.168.1.1.8888;172.23.69.13.59034;f0a89fc8313d
1717607612.088452;192.168.1.1.8888;172.23.69.13.59034;be1a848d2e96
1717607612.089000;192.168.1.1.8888;172.23.69.13.59034;f3ea89b657ef
1717607612.089258;192.168.1.1.8888;172.23.69.13.59034;70803ec73ab4
1717607612.089272;192.168.1.1.8888;172.23.69.13.59034;43a961f6121d
1717607612.089958;192.168.1.1.8888;172.23.69.13.59034;91c4ea3790b8
1717607612.090053;192.168.1.1.8888;172.23.69.13.59034;76ab29f59c4d
1717607612.090077;192.168.1.1.8888;172.23.69.13.59034;8b71af4916bf
1717607612.090273;192.168.1.1.8888;172.23.69.13.59034;29980926aa8e
1717607612.090522;192.168.1.1.8888;172.23.69.13.59034;7f045e539e34
1717607612.090734;192.168.1.1.8888;172.23.69.13.59034;eae4006d0560
1717607612.090929;192.168.1.1.8888;172.23.69.13.59034;2bc5061aeb7d
1717607612.090949;192.168.1.1.8888;172.23.69.13.59034;a024049c8698
1717607612.091224;192.168.1.1.8888;172.23.69.13.59034;2ed1937604c3
1717607612.123636;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607612.123797;192.168.1.1.8888;172.23.69.13.59034;e06820bc153a
1717607612.123809;192.168.1.1.8888;172.23.69.13.59034;ff8ddcb00828
1717607612.124185;192.168.1.1.8888;172.23.69.13.59034;b4405d759996
1717607612.124462;192.168.1.1.8888;172.23.69.13.59034;97da79ba3639
1717607612.124528;192.168.1.1.8888;172.23.69.13.59034;9e1f29a43696
1717607612.124694;192.168.1.1.8888;172.23.69.13.59034;dc7dad41d60e
1717607612.124757;192.168.1.1.8888;172.23.69.13.59034;ebf95fd922e6
1717607612.125076;192.168.1.1.8888;172.23.69.13.59034;5266c755da51
1717607612.125139;192.168.1.1.8888;172.23.69.13.59034;ec11d37d383d
1717607612.125594;192.168.1.1.8888;172.23.69.13.59034;e6ee6db87d80
1717607612.164024;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607612.164068;192.168.1.1.8888;172.23.69.13.59034;5e1c461393bf
1717607612.164074;192.168.1.1.8888;172.23.69.13.59034;49fbd0cd4da9
1717607612.191476;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607612.191592;192.168.1.1.8888;172.23.69.13.59034;83aa4b9cdccd
1717607612.191618;192.168.1.1.8888;172.23.69.13.59034;4d68fe910b81
1717607612.191623;192.168.1.1.8888;172.23.69.13.59034;956d788da183
1717607612.234293;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607612.234589;192.168.1.1.8888;172.23.69.13.59034;22f759e53ec2
1717607612.234650;192.168.1.1.8888;172.23.69.13.59034;00c920aa4ece
1717607612.260160;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607612.260640;192.168.1.1.8888;172.23.69.13.59034;2fe95d32fc2c
1717607612.260655;192.168.1.1.8888;172.23.69.13.59034;eddaa63713f3
1717607612.292155;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607612.293156;192.168.1.1.8888;172.23.69.13.59034;00639aa2637b
1717607612.293201;192.168.1.1.8888;172.23.69.13.59034;4098cdeed1ae
1717607612.293207;192.168.1.1.8888;172.23.69.13.59034;e7a9cf99d5db
1717607612.322235;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607612.322267;192.168.1.1.8888;172.23.69.13.59034;0b45227239fd
1717607612.322344;192.168.1.1.8888;172.23.69.13.59034;ed0877641d48
1717607612.322474;192.168.1.1.8888;172.23.69.13.59034;2687a24f0576
1717607612.322579;192.168.1.1.8888;172.23.69.13.59034;83497bb9a599
1717607612.322902;192.168.1.1.8888;172.23.69.13.59034;691133b7279c
1717607612.323005;192.168.1.1.8888;172.23.69.13.59034;fffe70e39567
1717607612.323106;192.168.1.1.8888;172.23.69.13.59034;c94750976849
1717607612.323216;192.168.1.1.8888;172.23.69.13.59034;d733febb3d29
1717607612.323326;192.168.1.1.8888;172.23.69.13.59034;f1426bd3c92f
1717607612.323481;192.168.1.1.8888;172.23.69.13.59034;6e4961ebfdbf
1717607612.323572;192.168.1.1.8888;172.23.69.13.59034;113d7232fc06
1717607612.324738;192.168.1.1.8888;172.23.69.13.59034;9805216162c7
1717607612.328121;192.168.1.1.8888;172.23.69.13.59034;29a48ac85c8a
1717607612.328165;192.168.1.1.8888;172.23.69.13.59034;96038eac928f
1717607612.355630;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607612.355680;192.168.1.1.8888;172.23.69.13.59034;d2bf9d9e15bc
1717607612.355732;192.168.1.1.8888;172.23.69.13.59034;a9827ab5869b
1717607612.356245;192.168.1.1.8888;172.23.69.13.59034;01931fe630f5
1717607612.356497;192.168.1.1.8888;172.23.69.13.59034;3202287c16d1
1717607612.356773;192.168.1.1.8888;172.23.69.13.59034;7a8a9ceedd06
1717607612.356977;192.168.1.1.8888;172.23.69.13.59034;475296c83992
1717607612.356986;192.168.1.1.8888;172.23.69.13.59034;9fcaf9c974ad
1717607612.357238;192.168.1.1.8888;172.23.69.13.59034;4a20cea98fe2
1717607612.357488;192.168.1.1.8888;172.23.69.13.59034;9c6af6f93c50
1717607612.357730;192.168.1.1.8888;172.23.69.13.59034;0c73b885f147
1717607612.357983;192.168.1.1.8888;172.23.69.13.59034;eb8dbf8e3449
1717607612.358306;192.168.1.1.8888;172.23.69.13.59034;6d9de6b2d448
1717607612.358344;192.168.1.1.8888;172.23.69.13.59034;80af084d64ea
1717607612.358852;192.168.1.1.8888;172.23.69.13.59034;301a064fcca6
1717607612.391939;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607612.392100;192.168.1.1.8888;172.23.69.13.59034;a6d70202af01
1717607612.392114;192.168.1.1.8888;172.23.69.13.59034;f8d8f6c9d746
1717607612.423136;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607612.423425;192.168.1.1.8888;172.23.69.13.59034;ca0b9d546848
1717607612.423769;192.168.1.1.8888;172.23.69.13.59034;50511b195a2e
1717607612.423783;192.168.1.1.8888;172.23.69.13.59034;698003f0d6ee
1717607612.423800;192.168.1.1.8888;172.23.69.13.59034;67cec3fd4301
1717607612.423963;192.168.1.1.8888;172.23.69.13.59034;af89ae11a19a
1717607612.424051;192.168.1.1.8888;172.23.69.13.59034;3fea2d462762
1717607612.424159;192.168.1.1.8888;172.23.69.13.59034;630fb87944c9
1717607612.424284;192.168.1.1.8888;172.23.69.13.59034;3148139fe8de
1717607612.424424;192.168.1.1.8888;172.23.69.13.59034;87f25a85d0d7
1717607612.424568;192.168.1.1.8888;172.23.69.13.59034;cd3faec1a2e1
1717607612.424852;192.168.1.1.8888;172.23.69.13.59034;3d3d9236eed4
1717607612.425040;192.168.1.1.8888;172.23.69.13.59034;f25a9fa5f0b2
1717607612.425064;192.168.1.1.8888;172.23.69.13.59034;7267ebf33a22
1717607612.425271;192.168.1.1.8888;172.23.69.13.59034;8c7c0f5fa252
1717607612.456367;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607612.456511;192.168.1.1.8888;172.23.69.13.59034;e08b96789edf
1717607612.456606;192.168.1.1.8888;172.23.69.13.59034;c8b41b5ff568
1717607612.456844;192.168.1.1.8888;172.23.69.13.59034;15ea2803033d
1717607612.456851;192.168.1.1.8888;172.23.69.13.59034;158e0b363c43
1717607612.457094;192.168.1.1.8888;172.23.69.13.59034;9e49a1693858
1717607612.457368;192.168.1.1.8888;172.23.69.13.59034;d408a4d82cac
1717607612.457487;192.168.1.1.8888;172.23.69.13.59034;068cc0b869d0
1717607612.457701;192.168.1.1.8888;172.23.69.13.59034;c410d3d2dab2
1717607612.457979;192.168.1.1.8888;172.23.69.13.59034;9c968c5c3996
1717607612.458074;192.168.1.1.8888;172.23.69.13.59034;d24d9a8219ac
1717607612.458488;192.168.1.1.8888;172.23.69.13.59034;97ad449e2149
1717607612.459472;192.168.1.1.8888;172.23.69.13.59034;d738bd0002f8
1717607612.488905;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607612.488972;192.168.1.1.8888;172.23.69.13.59034;b4bc381294bf
1717607612.489007;192.168.1.1.8888;172.23.69.13.59034;900979e69023
1717607612.489556;192.168.1.1.8888;172.23.69.13.59034;3b04c60746b9
1717607612.490064;192.168.1.1.8888;172.23.69.13.59034;77bc08e346fe
1717607612.490103;192.168.1.1.8888;172.23.69.13.59034;1118b29c88d8
1717607612.490368;192.168.1.1.8888;172.23.69.13.59034;e0a756a272aa
1717607612.490596;192.168.1.1.8888;172.23.69.13.59034;f258f9b8434f
1717607612.492081;192.168.1.1.8888;172.23.69.13.59034;c7cba470f3a6
1717607612.492127;192.168.1.1.8888;172.23.69.13.59034;c9f9e8436dc6
1717607612.522835;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607612.523742;192.168.1.1.8888;172.23.69.13.59034;780ca705c353
1717607612.525546;192.168.1.1.8888;172.23.69.13.59034;570393b717ea
1717607612.525590;192.168.1.1.8888;172.23.69.13.59034;a39a9f434604
1717607612.525596;192.168.1.1.8888;172.23.69.13.59034;ad4c307a2dae
1717607612.559283;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607612.561123;192.168.1.1.8888;172.23.69.13.59034;e1da95522c17
1717607612.561157;192.168.1.1.8888;172.23.69.13.59034;a8a15f2634ce
1717607612.592539;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607612.592591;192.168.1.1.8888;172.23.69.13.59034;2d7cfb29a2fb
1717607612.592597;192.168.1.1.8888;172.23.69.13.59034;134fa5b5838f
1717607612.622870;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607612.625493;192.168.1.1.8888;172.23.69.13.59034;0dd4bc313598
1717607612.625567;192.168.1.1.8888;172.23.69.13.59034;64be21be6249
1717607612.625579;192.168.1.1.8888;172.23.69.13.59034;1f805b9450ca
1717607612.656280;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607612.659008;192.168.1.1.8888;172.23.69.13.59034;9377b5744f04
1717607612.663116;192.168.1.1.8888;172.23.69.13.59034;4f26bd0dfb78
1717607612.663187;192.168.1.1.8888;172.23.69.13.59034;65df49123b2c
1717607612.690774;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607612.690827;192.168.1.1.8888;172.23.69.13.59034;93b93aa4b169
1717607612.690900;192.168.1.1.8888;172.23.69.13.59034;80ec28db29e2
1717607612.691013;192.168.1.1.8888;172.23.69.13.59034;ef41bde603b5
1717607612.691153;192.168.1.1.8888;172.23.69.13.59034;48972b7a180d
1717607612.691259;192.168.1.1.8888;172.23.69.13.59034;306cde163296
1717607612.691382;192.168.1.1.8888;172.23.69.13.59034;45cd4a03b644
1717607612.691510;192.168.1.1.8888;172.23.69.13.59034;b689247b19a0
1717607612.691627;192.168.1.1.8888;172.23.69.13.59034;0ae00fbf9b79
1717607612.691756;192.168.1.1.8888;172.23.69.13.59034;815110f24f4e
1717607612.727325;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607612.728114;192.168.1.1.8888;172.23.69.13.59034;75b7ac1f56bc
1717607612.728162;192.168.1.1.8888;172.23.69.13.59034;536818a24ef0
1717607612.728168;192.168.1.1.8888;172.23.69.13.59034;27b5ea234090
1717607612.758602;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607612.762675;192.168.1.1.8888;172.23.69.13.59034;18b5152133ea
1717607612.762712;192.168.1.1.8888;172.23.69.13.59034;3d687221894f
1717607612.791314;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607612.791375;192.168.1.1.8888;172.23.69.13.59034;f86b879ec307
1717607612.791474;192.168.1.1.8888;172.23.69.13.59034;f69368e98b7c
1717607612.791630;192.168.1.1.8888;172.23.69.13.59034;68718c724038
1717607612.791899;192.168.1.1.8888;172.23.69.13.59034;8084d79ab177
1717607612.791918;192.168.1.1.8888;172.23.69.13.59034;e8829fa42863
