timeInSecondsSinceEpoch;source;destination;databytes
1717607722.288448;192.168.1.1.8888;172.23.69.13.59034;60ef9b622051
1717607722.288470;192.168.1.1.8888;172.23.69.13.59034;0bcc4df5f55c
1717607722.288591;192.168.1.1.8888;172.23.69.13.59034;81de7d2aa97e
1717607722.288734;192.168.1.1.8888;172.23.69.13.59034;8d16bcd108da
1717607722.288835;192.168.1.1.8888;172.23.69.13.59034;fabef88a09f3
1717607722.288955;192.168.1.1.8888;172.23.69.13.59034;397839a19ef3
1717607722.289289;192.168.1.1.8888;172.23.69.13.59034;b0eea85fd582
1717607722.290067;192.168.1.1.8888;172.23.69.13.59034;e7c21ebffeef
1717607722.290224;192.168.1.1.8888;172.23.69.13.59034;863b8552084f
1717607722.291582;192.168.1.1.8888;172.23.69.13.59034;d6d97db76417
1717607722.291618;192.168.1.1.8888;172.23.69.13.59034;369b8054ebf8
1717607722.291694;192.168.1.1.8888;172.23.69.13.59034;ea3faa8bd91b
1717607722.323748;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607722.327414;192.168.1.1.8888;172.23.69.13.59034;699f48be448d
1717607722.327470;192.168.1.1.8888;172.23.69.13.59034;70b875419ab7
1717607722.355104;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607722.355136;192.168.1.1.8888;172.23.69.13.59034;50ac818406e3
1717607722.355191;192.168.1.1.8888;172.23.69.13.59034;289d66753121
1717607722.355307;192.168.1.1.8888;172.23.69.13.59034;423a605f23a2
1717607722.355472;192.168.1.1.8888;172.23.69.13.59034;4547513bf013
1717607722.355553;192.168.1.1.8888;172.23.69.13.59034;8c112ecc91de
1717607722.355686;192.168.1.1.8888;172.23.69.13.59034;b0818bb148c0
1717607722.355816;192.168.1.1.8888;172.23.69.13.59034;6a1df4afd448
1717607722.355923;192.168.1.1.8888;172.23.69.13.59034;d0029a2f7684
1717607722.356052;192.168.1.1.8888;172.23.69.13.59034;17e2b99e2157
1717607722.356168;192.168.1.1.8888;172.23.69.13.59034;8008f12801d3
1717607722.356303;192.168.1.1.8888;172.23.69.13.59034;664090332a86
1717607722.357127;192.168.1.1.8888;172.23.69.13.59034;8f146ab4c79e
1717607722.357174;192.168.1.1.8888;172.23.69.13.59034;653c77f2868d
1717607722.357285;192.168.1.1.8888;172.23.69.13.59034;4988e29100f9
1717607722.357441;192.168.1.1.8888;172.23.69.13.59034;42b816d6ef25
1717607722.357545;192.168.1.1.8888;172.23.69.13.59034;dab77298e2c5
1717607722.357649;192.168.1.1.8888;172.23.69.13.59034;be8dd0f9fefb
1717607722.357787;192.168.1.1.8888;172.23.69.13.59034;578b939c9594
1717607722.357891;192.168.1.1.8888;172.23.69.13.59034;8f315c804873
1717607722.358026;192.168.1.1.8888;172.23.69.13.59034;3b13f39e7e02
1717607722.358147;192.168.1.1.8888;172.23.69.13.59034;d1f20bb7806c
1717607722.358303;192.168.1.1.8888;172.23.69.13.59034;699cfee3ccd4
1717607722.392194;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607722.392261;192.168.1.1.8888;172.23.69.13.59034;5c26283b788f
1717607722.392340;192.168.1.1.8888;172.23.69.13.59034;4f6bc4a6f25c
1717607722.392349;192.168.1.1.8888;172.23.69.13.59034;27c27599ff33
1717607722.421765;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607722.421908;192.168.1.1.8888;172.23.69.13.59034;a6eecbabea7f
1717607722.421938;192.168.1.1.8888;172.23.69.13.59034;d16077f14bb4
1717607722.421950;192.168.1.1.8888;172.23.69.13.59034;115de26d1b2a
1717607722.422178;192.168.1.1.8888;172.23.69.13.59034;b5903226a802
1717607722.422412;192.168.1.1.8888;172.23.69.13.59034;bcfa59e67e16
1717607722.422689;192.168.1.1.8888;172.23.69.13.59034;4e9bef16b8a7
1717607722.422904;192.168.1.1.8888;172.23.69.13.59034;737c6190c6b5
1717607722.422919;192.168.1.1.8888;172.23.69.13.59034;8824dff36851
1717607722.423183;192.168.1.1.8888;172.23.69.13.59034;473f8a22d6fa
1717607722.423417;192.168.1.1.8888;172.23.69.13.59034;9d332ed41c9f
1717607722.424008;192.168.1.1.8888;172.23.69.13.59034;a670fd366688
1717607722.424276;192.168.1.1.8888;172.23.69.13.59034;d9f4da136982
1717607722.424297;192.168.1.1.8888;172.23.69.13.59034;1ccc724c10d4
1717607722.424580;192.168.1.1.8888;172.23.69.13.59034;192181a47eea
1717607722.427989;192.168.1.1.8888;172.23.69.13.59034;803ec8fede52
1717607722.459861;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607722.459928;192.168.1.1.8888;172.23.69.13.59034;5b348963fc68
1717607722.459939;192.168.1.1.8888;172.23.69.13.59034;90f1d6b10fc2
1717607722.488435;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607722.488583;192.168.1.1.8888;172.23.69.13.59034;c4bf5517da10
1717607722.488609;192.168.1.1.8888;172.23.69.13.59034;a49ceb5ab1db
1717607722.488617;192.168.1.1.8888;172.23.69.13.59034;77b59e94acd2
1717607722.488780;192.168.1.1.8888;172.23.69.13.59034;5e042f1ef6cb
1717607722.488912;192.168.1.1.8888;172.23.69.13.59034;c3e6a1e93426
1717607722.489434;192.168.1.1.8888;172.23.69.13.59034;6623e56196cf
1717607722.491332;192.168.1.1.8888;172.23.69.13.59034;d9bcb8d4824b
1717607722.495266;192.168.1.1.8888;172.23.69.13.59034;931eadbfb1ea
1717607722.495317;192.168.1.1.8888;172.23.69.13.59034;6177c7a12618
1717607722.522374;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607722.522549;192.168.1.1.8888;172.23.69.13.59034;f7ce06911a9f
1717607722.522738;192.168.1.1.8888;172.23.69.13.59034;7ed20b1063aa
1717607722.523042;192.168.1.1.8888;172.23.69.13.59034;2917fcb6f835
1717607722.526126;192.168.1.1.8888;172.23.69.13.59034;3b9ebbc311b9
1717607722.526314;192.168.1.1.8888;172.23.69.13.59034;99cc7397f240
1717607722.526341;192.168.1.1.8888;172.23.69.13.59034;ef006e5cb628
1717607722.555046;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607722.555132;192.168.1.1.8888;172.23.69.13.59034;d6f5ae216bf3
1717607722.555159;192.168.1.1.8888;172.23.69.13.59034;a3a414816dce
1717607722.555464;192.168.1.1.8888;172.23.69.13.59034;af21576459e2
1717607722.555960;192.168.1.1.8888;172.23.69.13.59034;62f35b37596b
1717607722.557703;192.168.1.1.8888;172.23.69.13.59034;2b1381a0f5f2
1717607722.557741;192.168.1.1.8888;172.23.69.13.59034;a2fd4a0f9d47
1717607722.557757;192.168.1.1.8888;172.23.69.13.59034;0027fed110a9
1717607722.557760;192.168.1.1.8888;172.23.69.13.59034;8239427a7abc
1717607722.557815;192.168.1.1.8888;172.23.69.13.59034;7b59d65a4d53
1717607722.557900;192.168.1.1.8888;172.23.69.13.59034;965f4c44af59
1717607722.558139;192.168.1.1.8888;172.23.69.13.59034;6041171775d7
1717607722.593177;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607722.593246;192.168.1.1.8888;172.23.69.13.59034;f0e0021b2048
1717607722.593255;192.168.1.1.8888;172.23.69.13.59034;e1a168ce408b
1717607722.621977;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607722.622110;192.168.1.1.8888;172.23.69.13.59034;a0fc8da11389
1717607722.622233;192.168.1.1.8888;172.23.69.13.59034;933d4fdbf025
1717607722.622474;192.168.1.1.8888;172.23.69.13.59034;ee6b387d4de7
1717607722.622714;192.168.1.1.8888;172.23.69.13.59034;f619d3b67fac
1717607722.622978;192.168.1.1.8888;172.23.69.13.59034;e245613c5a0e
1717607722.622985;192.168.1.1.8888;172.23.69.13.59034;eb816ce853b9
1717607722.623218;192.168.1.1.8888;172.23.69.13.59034;0e42b0e5a47d
1717607722.623558;192.168.1.1.8888;172.23.69.13.59034;88b7b4e75674
1717607722.625103;192.168.1.1.8888;172.23.69.13.59034;19b3919ef3ca
1717607722.625121;192.168.1.1.8888;172.23.69.13.59034;f0e36aadacd5
1717607722.625126;192.168.1.1.8888;172.23.69.13.59034;53a8f778bcc5
1717607722.655117;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607722.655172;192.168.1.1.8888;172.23.69.13.59034;5c1350c9e498
1717607722.655259;192.168.1.1.8888;172.23.69.13.59034;db09193f5eb6
1717607722.655404;192.168.1.1.8888;172.23.69.13.59034;f6b793e19f2f
1717607722.655502;192.168.1.1.8888;172.23.69.13.59034;46757fbe759e
1717607722.655637;192.168.1.1.8888;172.23.69.13.59034;1514e82cd153
1717607722.655769;192.168.1.1.8888;172.23.69.13.59034;ecd29cc94aea
1717607722.655890;192.168.1.1.8888;172.23.69.13.59034;e062d4b1c9e7
1717607722.655992;192.168.1.1.8888;172.23.69.13.59034;8f01a0c59082
1717607722.656124;192.168.1.1.8888;172.23.69.13.59034;aa439081703a
1717607722.656238;192.168.1.1.8888;172.23.69.13.59034;ae6c75c94b33
1717607722.656371;192.168.1.1.8888;172.23.69.13.59034;874a0b935971
1717607722.656487;192.168.1.1.8888;172.23.69.13.59034;b3573526ca72
1717607722.657145;192.168.1.1.8888;172.23.69.13.59034;6254e760b426
1717607722.657253;192.168.1.1.8888;172.23.69.13.59034;d19f1ecbe1a3
1717607722.657498;192.168.1.1.8888;172.23.69.13.59034;80056e458024
1717607722.659993;192.168.1.1.8888;172.23.69.13.59034;5ea611851f37
1717607722.660089;192.168.1.1.8888;172.23.69.13.59034;081eb373a4b0
1717607722.688019;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607722.688047;192.168.1.1.8888;172.23.69.13.59034;f5d3f82015d6
1717607722.688158;192.168.1.1.8888;172.23.69.13.59034;2d07da452efd
1717607722.688311;192.168.1.1.8888;172.23.69.13.59034;582925d799f4
1717607722.688374;192.168.1.1.8888;172.23.69.13.59034;87147440e177
1717607722.688502;192.168.1.1.8888;172.23.69.13.59034;cb8280257653
1717607722.688621;192.168.1.1.8888;172.23.69.13.59034;6af12d93386b
1717607722.688745;192.168.1.1.8888;172.23.69.13.59034;cddac015052a
1717607722.688867;192.168.1.1.8888;172.23.69.13.59034;6235724da2e6
1717607722.688992;192.168.1.1.8888;172.23.69.13.59034;106fc16e99b1
1717607722.689310;192.168.1.1.8888;172.23.69.13.59034;f1ab3f81f160
1717607722.689587;192.168.1.1.8888;172.23.69.13.59034;b8d8e3eea2b3
1717607722.689809;192.168.1.1.8888;172.23.69.13.59034;dac6dfccf38c
1717607722.691006;192.168.1.1.8888;172.23.69.13.59034;b1202b255885
1717607722.691103;192.168.1.1.8888;172.23.69.13.59034;29452dbfed92
1717607722.691277;192.168.1.1.8888;172.23.69.13.59034;5ca73c148abc
1717607722.725623;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607722.731706;192.168.1.1.8888;172.23.69.13.59034;323c47b08ac5
1717607722.731761;192.168.1.1.8888;172.23.69.13.59034;f1e0ca7443b4
1717607722.731770;192.168.1.1.8888;172.23.69.13.59034;4cedc24cd52d
1717607722.754695;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607722.754731;192.168.1.1.8888;172.23.69.13.59034;9c43baed5f67
1717607722.754779;192.168.1.1.8888;172.23.69.13.59034;9789e8389a37
1717607722.754898;192.168.1.1.8888;172.23.69.13.59034;f9797dbe7d45
1717607722.755044;192.168.1.1.8888;172.23.69.13.59034;460a7ff9cd9b
1717607722.755136;192.168.1.1.8888;172.23.69.13.59034;b37ab6218198
1717607722.755264;192.168.1.1.8888;172.23.69.13.59034;7afc1385a0f8
1717607722.755395;192.168.1.1.8888;172.23.69.13.59034;2d493f85dde8
1717607722.755505;192.168.1.1.8888;172.23.69.13.59034;0dd7952ca8fd
1717607722.755628;192.168.1.1.8888;172.23.69.13.59034;cebc71910423
1717607722.755762;192.168.1.1.8888;172.23.69.13.59034;fe9f144f632d
1717607722.755874;192.168.1.1.8888;172.23.69.13.59034;f61d20f4c62d
1717607722.756004;192.168.1.1.8888;172.23.69.13.59034;b0cfb2173408
1717607722.756120;192.168.1.1.8888;172.23.69.13.59034;4e893730e18e
1717607722.756248;192.168.1.1.8888;172.23.69.13.59034;e7cd18c030cd
1717607722.757008;192.168.1.1.8888;172.23.69.13.59034;118ccf10774d
1717607722.757048;192.168.1.1.8888;172.23.69.13.59034;49de9d02d894
1717607722.757290;192.168.1.1.8888;172.23.69.13.59034;634bd335eb9a
1717607722.757298;192.168.1.1.8888;172.23.69.13.59034;863acb33ab20
1717607722.758105;192.168.1.1.8888;172.23.69.13.59034;76d2ddce6297
1717607722.788585;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607722.788665;192.168.1.1.8888;172.23.69.13.59034;895366e1b0c4
1717607722.788996;192.168.1.1.8888;172.23.69.13.59034;d83c313182d7
1717607722.789798;192.168.1.1.8888;172.23.69.13.59034;69f752ba6d63
1717607722.791943;192.168.1.1.8888;172.23.69.13.59034;c0bf97f3d3a3
1717607722.792003;192.168.1.1.8888;172.23.69.13.59034;9ab84a33e4cd
1717607722.792932;192.168.1.1.8888;172.23.69.13.59034;48bd6b4f678b
1717607722.823348;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607722.825282;192.168.1.1.8888;172.23.69.13.59034;dd697a9026b3
1717607722.825333;192.168.1.1.8888;172.23.69.13.59034;93f18d58db43
1717607722.825341;192.168.1.1.8888;172.23.69.13.59034;7664849939ff
1717607722.854761;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607722.854792;192.168.1.1.8888;172.23.69.13.59034;cfb5907feb16
1717607722.854874;192.168.1.1.8888;172.23.69.13.59034;4e71ac104bc4
1717607722.855097;192.168.1.1.8888;172.23.69.13.59034;8d3797840f10
1717607722.855283;192.168.1.1.8888;172.23.69.13.59034;4407f34b4705
1717607722.855352;192.168.1.1.8888;172.23.69.13.59034;baf504b520c7
1717607722.855523;192.168.1.1.8888;172.23.69.13.59034;ddad969d4feb
1717607722.855599;192.168.1.1.8888;172.23.69.13.59034;c5f29bb84eea
1717607722.855781;192.168.1.1.8888;172.23.69.13.59034;b4beca03f9c6
1717607722.855865;192.168.1.1.8888;172.23.69.13.59034;f625c3e39814
1717607722.856026;192.168.1.1.8888;172.23.69.13.59034;949db66ace4b
1717607722.856093;192.168.1.1.8888;172.23.69.13.59034;41ee50013681
1717607722.856279;192.168.1.1.8888;172.23.69.13.59034;a3c8ae1b44c1
1717607722.856338;192.168.1.1.8888;172.23.69.13.59034;64b8a4fd9b47
1717607722.856523;192.168.1.1.8888;172.23.69.13.59034;b01527697480
1717607722.856580;192.168.1.1.8888;172.23.69.13.59034;3c26e9efb37d
1717607722.856769;192.168.1.1.8888;172.23.69.13.59034;2a6deeb279ef
1717607722.856829;192.168.1.1.8888;172.23.69.13.59034;d6e6afafd0fc
1717607722.857073;192.168.1.1.8888;172.23.69.13.59034;f640e1686833
1717607722.857471;192.168.1.1.8888;172.23.69.13.59034;8174ccdf56f1
1717607722.857489;192.168.1.1.8888;172.23.69.13.59034;b3826ed39e37
1717607722.857493;192.168.1.1.8888;172.23.69.13.59034;d71bcb092e30
1717607722.857686;192.168.1.1.8888;172.23.69.13.59034;8abdcb8a7d0b
1717607722.888023;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607722.888057;192.168.1.1.8888;172.23.69.13.59034;317c34438c19
1717607722.888109;192.168.1.1.8888;172.23.69.13.59034;eaf58ab16e2d
1717607722.888295;192.168.1.1.8888;172.23.69.13.59034;4f01d020e30c
1717607722.888344;192.168.1.1.8888;172.23.69.13.59034;bfcf95f20f16
1717607722.888521;192.168.1.1.8888;172.23.69.13.59034;94e79da0c572
1717607722.888591;192.168.1.1.8888;172.23.69.13.59034;6a3331d0bfb2
1717607722.888766;192.168.1.1.8888;172.23.69.13.59034;0c1c6486cb35
1717607722.888834;192.168.1.1.8888;172.23.69.13.59034;30dfc79e0f3d
1717607722.889010;192.168.1.1.8888;172.23.69.13.59034;2c264b9fdd8e
1717607722.889344;192.168.1.1.8888;172.23.69.13.59034;8a9be473f77b
1717607722.889355;192.168.1.1.8888;172.23.69.13.59034;8dc1a0ae60f0
1717607722.889359;192.168.1.1.8888;172.23.69.13.59034;aeb614438033
1717607722.889712;192.168.1.1.8888;172.23.69.13.59034;d909af94384c
1717607722.890902;192.168.1.1.8888;172.23.69.13.59034;b5c774e6ba2b
1717607722.890936;192.168.1.1.8888;172.23.69.13.59034;0a2eec81b500
1717607722.921609;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607722.921643;192.168.1.1.8888;172.23.69.13.59034;b4a261d02b67
1717607722.921694;192.168.1.1.8888;172.23.69.13.59034;9cd0827636d4
1717607722.921803;192.168.1.1.8888;172.23.69.13.59034;73cdf2c2cf60
1717607722.921948;192.168.1.1.8888;172.23.69.13.59034;ae51732632ac
1717607722.922045;192.168.1.1.8888;172.23.69.13.59034;eba00e75562d
1717607722.922183;192.168.1.1.8888;172.23.69.13.59034;269d2753ec81
1717607722.922299;192.168.1.1.8888;172.23.69.13.59034;6d201ce14417
1717607722.922414;192.168.1.1.8888;172.23.69.13.59034;517fa35cad0e
1717607722.922549;192.168.1.1.8888;172.23.69.13.59034;2fbd7fa99445
1717607722.922671;192.168.1.1.8888;172.23.69.13.59034;02a532288b89
1717607722.922787;192.168.1.1.8888;172.23.69.13.59034;4c90c637d190
1717607722.922910;192.168.1.1.8888;172.23.69.13.59034;89a5424ad484
1717607722.923029;192.168.1.1.8888;172.23.69.13.59034;9407431e23c1
1717607722.923497;192.168.1.1.8888;172.23.69.13.59034;60ff77857720
1717607722.923541;192.168.1.1.8888;172.23.69.13.59034;9865b82f59bb
1717607722.923670;192.168.1.1.8888;172.23.69.13.59034;edcd4ef36e97
1717607722.923773;192.168.1.1.8888;172.23.69.13.59034;c10900f4c72e
1717607722.923895;192.168.1.1.8888;172.23.69.13.59034;bb2d2de79867
1717607722.924014;192.168.1.1.8888;172.23.69.13.59034;7f515ad5367b
1717607722.924169;192.168.1.1.8888;172.23.69.13.59034;2dc5294963d6
1717607722.924257;192.168.1.1.8888;172.23.69.13.59034;77baf00b83a0
1717607722.924385;192.168.1.1.8888;172.23.69.13.59034;e73ed732d1a8
1717607722.924431;192.168.1.1.8888;172.23.69.13.59034;2c42cb1ef597
1717607722.954908;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607722.955037;192.168.1.1.8888;172.23.69.13.59034;f33e3283a394
1717607722.955161;192.168.1.1.8888;172.23.69.13.59034;e3bd0e2cb243
1717607722.955409;192.168.1.1.8888;172.23.69.13.59034;d74ba4e039c6
1717607722.955769;192.168.1.1.8888;172.23.69.13.59034;8ca845ceec52
1717607722.957037;192.168.1.1.8888;172.23.69.13.59034;dc3a2bead224
1717607722.957115;192.168.1.1.8888;172.23.69.13.59034;1327b2d9c956
1717607722.957371;192.168.1.1.8888;172.23.69.13.59034;3b2f36b31753
1717607722.957386;192.168.1.1.8888;172.23.69.13.59034;9a5a24604867
1717607722.957610;192.168.1.1.8888;172.23.69.13.59034;56b71371319c
1717607722.990398;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607722.990462;192.168.1.1.8888;172.23.69.13.59034;5a49714b4bb0
1717607722.992844;192.168.1.1.8888;172.23.69.13.59034;acfdffa0f88f
1717607722.992876;192.168.1.1.8888;172.23.69.13.59034;bffe093e2005
1717607722.992881;192.168.1.1.8888;172.23.69.13.59034;ddcbfb9ec4d3
1717607723.021466;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607723.021506;192.168.1.1.8888;172.23.69.13.59034;e54928ca81c1
1717607723.021539;192.168.1.1.8888;172.23.69.13.59034;0027b017b7ca
1717607723.021655;192.168.1.1.8888;172.23.69.13.59034;802151628c6e
1717607723.021814;192.168.1.1.8888;172.23.69.13.59034;c800426e85cf
1717607723.021891;192.168.1.1.8888;172.23.69.13.59034;bf25f50e4be5
1717607723.022027;192.168.1.1.8888;172.23.69.13.59034;d10653627f1d
1717607723.022137;192.168.1.1.8888;172.23.69.13.59034;fce894a7553b
1717607723.022270;192.168.1.1.8888;172.23.69.13.59034;c9cb069d9887
1717607723.022380;192.168.1.1.8888;172.23.69.13.59034;e7258e58ec7d
1717607723.022499;192.168.1.1.8888;172.23.69.13.59034;d4256cfa219e
1717607723.022625;192.168.1.1.8888;172.23.69.13.59034;77ac119c637d
1717607723.022751;192.168.1.1.8888;172.23.69.13.59034;9ad62224ee47
1717607723.026312;192.168.1.1.8888;172.23.69.13.59034;759429290532
1717607723.026353;192.168.1.1.8888;172.23.69.13.59034;4f5ef688d69c
1717607723.058999;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607723.059108;192.168.1.1.8888;172.23.69.13.59034;a39248f89ac8
1717607723.059122;192.168.1.1.8888;172.23.69.13.59034;8f8b2a1bc518
1717607723.088012;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607723.088092;192.168.1.1.8888;172.23.69.13.59034;7f7bc966d044
1717607723.088120;192.168.1.1.8888;172.23.69.13.59034;8d3eb93eb6fb
1717607723.088202;192.168.1.1.8888;172.23.69.13.59034;f56a83301db8
1717607723.088536;192.168.1.1.8888;172.23.69.13.59034;0c5c9da6effc
1717607723.088641;192.168.1.1.8888;172.23.69.13.59034;8973c167e66d
1717607723.088744;192.168.1.1.8888;172.23.69.13.59034;4ee0ca5cff75
1717607723.089021;192.168.1.1.8888;172.23.69.13.59034;5688b30e8772
1717607723.089700;192.168.1.1.8888;172.23.69.13.59034;6a1319f2fb01
1717607723.089803;192.168.1.1.8888;172.23.69.13.59034;1701102c1b79
1717607723.095057;192.168.1.1.8888;172.23.69.13.59034;1edcbea1f857
1717607723.095099;192.168.1.1.8888;172.23.69.13.59034;bd81717d39b0
1717607723.131283;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607723.131330;192.168.1.1.8888;172.23.69.13.59034;5be060e0ddc2
1717607723.131345;192.168.1.1.8888;172.23.69.13.59034;e894a37b9ce3
1717607723.131348;192.168.1.1.8888;172.23.69.13.59034;bd25ed61ed63
1717607723.132420;192.168.1.1.8888;172.23.69.13.59034;bd25ed61ed63
1717607723.159878;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607723.160012;192.168.1.1.8888;172.23.69.13.59034;048caf4c28c4
1717607723.160036;192.168.1.1.8888;172.23.69.13.59034;a90db9b36e60
1717607723.160043;192.168.1.1.8888;172.23.69.13.59034;d1845312a82e
1717607723.187804;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607723.187849;192.168.1.1.8888;172.23.69.13.59034;ae560c6da0a1
1717607723.187899;192.168.1.1.8888;172.23.69.13.59034;4b15715d757d
1717607723.188049;192.168.1.1.8888;172.23.69.13.59034;47b97e68e544
1717607723.188143;192.168.1.1.8888;172.23.69.13.59034;aa5f5798968c
1717607723.188282;192.168.1.1.8888;172.23.69.13.59034;b4d523390a08
1717607723.188434;192.168.1.1.8888;172.23.69.13.59034;23acb50d60d0
1717607723.188548;192.168.1.1.8888;172.23.69.13.59034;7376d1820099
1717607723.188665;192.168.1.1.8888;172.23.69.13.59034;dd41ce4f4964
1717607723.188816;192.168.1.1.8888;172.23.69.13.59034;48af55cc9eb2
1717607723.188875;192.168.1.1.8888;172.23.69.13.59034;488ebfd6c71d
1717607723.189165;192.168.1.1.8888;172.23.69.13.59034;a13b9dde2205
1717607723.189253;192.168.1.1.8888;172.23.69.13.59034;85b3b99d9fde
1717607723.189906;192.168.1.1.8888;172.23.69.13.59034;cf24b406c0c4
1717607723.190014;192.168.1.1.8888;172.23.69.13.59034;69fcf54b03c8
1717607723.190251;192.168.1.1.8888;172.23.69.13.59034;c73da4e5cd50
1717607723.190528;192.168.1.1.8888;172.23.69.13.59034;8fb1a3511356
1717607723.190663;192.168.1.1.8888;172.23.69.13.59034;3bd8f07d3adb
1717607723.190686;192.168.1.1.8888;172.23.69.13.59034;e5d2af9add8c
1717607723.224404;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607723.224662;192.168.1.1.8888;172.23.69.13.59034;b9620694416a
